Material;Texto breve de material;Centro;Depósito;Tipo de movimento;Estoque especial;Doc.material;Item doc.material;Data de lançamento;Qtd.  UM registro;UM registro;Centro custo;Montante em MI;Pedido;Lote;Nome do usuário
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925316181;1;25/12/2017;-0,090;KIT;;-1,59;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925308087;1;24/12/2017;-0,130;KIT;;-2,30;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925275794;1;23/12/2017;-0,343;KIT;;-6,07;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925275717;1;23/12/2017;-0,003;KIT;;-0,05;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925211271;1;22/12/2017;-0,693;KIT;;-12,26;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4925142170;1;22/12/2017;-12;PAC;P01181D386;-148,29;;0000118307;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925135434;1;21/12/2017;-0,003;KIT;;-0,05;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925135505;1;21/12/2017;-1,430;KIT;;-25,31;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4924977224;9;20/12/2017;6;KIT;;0,00;5500000029;0000107088;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4924977224;6;20/12/2017;11;KIT;;0,00;5500000029;0000106526;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4925054122;1;20/12/2017;-0,670;KIT;;-11,86;;0000106526;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4924979602;30;20/12/2017;1;KIT;;0,00;5500000029;0000103895;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4924978200;63;20/12/2017;3;PAC;;0,00;5500000029;0000122398;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4924978200;60;20/12/2017;36;PAC;;0,00;5500000029;0000121115;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4924978200;57;20/12/2017;56;PAC;;0,00;5500000029;0000120250;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4924978200;54;20/12/2017;2;PAC;;0,00;5500000029;0000118307;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924973536;1;19/12/2017;-0,003;KIT;;-0,05;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924973605;1;19/12/2017;-0,653;KIT;;-11,83;;0000106526;SVC_JOBS
10000156;LAM KCELL SEDIM URI C/100 CRAL;D386;ALMX;101;;4924900360;3;19/12/2017;1;CX;;0,00;5500000029;;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4924898370;1;19/12/2017;-5;PAC;P01181D386;-61,73;;0000118307;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924894450;1;18/12/2017;-0,378;KIT;;-6,85;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924830668;1;17/12/2017;-0,168;KIT;;-3,04;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924790369;1;16/12/2017;-0,503;KIT;;-9,11;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924713257;1;15/12/2017;-0,623;KIT;;-11,29;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4924636321;1;15/12/2017;-30;PAC;P01181D386;-370,35;;0000118307;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924629574;1;14/12/2017;-0,733;KIT;;-13,28;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924543742;1;13/12/2017;-0,603;KIT;;-10,92;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4924462194;51;13/12/2017;31;PAC;;0,00;5500000029;0000118307;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924459534;1;12/12/2017;-0,925;KIT;;-16,76;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4924381181;9;12/12/2017;2;KIT;;0,00;5500000029;0000106526;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924375898;1;11/12/2017;-0,610;KIT;;-11,12;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4924298982;1;11/12/2017;-10;PAC;P01181D386;-123,39;;0000118307;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924298041;1;09/12/2017;-0,003;KIT;;-0,05;;0000106526;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924298042;1;09/12/2017;-0,530;KIT;;-9,66;;0000106526;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924213961;1;08/12/2017;-0,336;KIT;;-6,12;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924298040;1;08/12/2017;-0,349;KIT;;-6,36;;0000106526;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924127358;1;07/12/2017;-0,658;KIT;;-11,99;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4924038623;6;07/12/2017;2;KIT;;0,00;5300058148;0000106526;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4924035928;1;06/12/2017;-0,743;KIT;;-13,64;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4923864969;15;05/12/2017;6;KIT;;0,00;5500000029;0000106526;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923949423;1;05/12/2017;-0,755;KIT;;-13,86;;0000106526;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4923865420;21;05/12/2017;1;KIT;;0,00;5500000029;0000103895;F03267469198
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4923865123;39;05/12/2017;24;PAC;;0,00;5500000029;0000118307;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923862329;1;04/12/2017;-0,473;KIT;;-9,02;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4923797021;1;04/12/2017;-15;PAC;P01181D386;-185,04;;0000118307;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4923797035;1;04/12/2017;-16;PAC;P01181D386;-197,37;;0000118307;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923793911;1;03/12/2017;-0,080;KIT;;-1,53;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923866792;1;03/12/2017;-0,090;KIT;;-1,65;;0000106526;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923746294;1;02/12/2017;-0,488;KIT;;-9,31;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923668043;1;01/12/2017;-0,003;KIT;;-0,06;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923668068;1;01/12/2017;-0,650;KIT;;-12,40;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923664320;1;30/11/2017;-0,308;KIT;;-5,87;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4923495401;1;30/11/2017;-24;PAC;P01181D386;-296,06;;0000118307;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923489815;1;29/11/2017;-0,778;KIT;;-14,84;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4923323490;9;28/11/2017;3;KIT;;0,00;5500000029;0000106526;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923404382;1;28/11/2017;-0,730;KIT;;-13,92;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923404347;1;28/11/2017;-0,003;KIT;;-0,06;;0000106526;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4923325425;5;28/11/2017;-1;KIT;P01031D386;-83,49;;0000103895;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4923322818;24;28/11/2017;33;PAC;;0,00;5500000029;0000118307;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923318148;1;27/11/2017;-0,608;KIT;;-11,90;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923251051;1;26/11/2017;-0,193;KIT;;-3,78;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923199223;1;25/11/2017;-0,673;KIT;;-13,17;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923119169;1;24/11/2017;-0,910;KIT;;-17,81;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4923035664;12;24/11/2017;3;KIT;;0,00;5300057177;0000106526;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4923032380;1;23/11/2017;-0,643;KIT;;-13,04;;0000106526;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922945220;1;22/11/2017;-0,482;KIT;;-9,77;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922945220;2;22/11/2017;-0,356;KIT;;-7,22;;0000106526;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4922864497;1;22/11/2017;-5;PAC;P01182D386;-61,66;;0000118307;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922866913;1;21/11/2017;-0,518;KIT;;-10,50;;0000098960;F43069069819
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922859972;1;21/11/2017;-0,265;KIT;;-5,37;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4922789158;39;21/11/2017;14;PAC;;0,00;5500000029;0000118307;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922785598;1;20/11/2017;-0,565;KIT;;-11,46;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4922745582;2;20/11/2017;-14;PAC;P01182D386;-172,64;;0000118307;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4922745582;1;20/11/2017;-14;PAC;P01182D386;-172,64;;0000118307;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922788546;1;19/11/2017;-0,218;KIT;;-4,42;;0000098960;F16292991890
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922788535;1;18/11/2017;-0,343;KIT;;-6,96;;0000098960;F16292991890
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922788527;1;17/11/2017;-0,609;KIT;;-12,35;;0000098960;F16292991890
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922609497;1;17/11/2017;-0,221;KIT;;-4,48;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4922529772;7;17/11/2017;-10;PAC;P01182D386;-123,32;;0000118307;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922523491;1;16/11/2017;-0,573;KIT;;-11,62;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922454602;1;15/11/2017;-0,473;KIT;;-9,59;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922379483;1;14/11/2017;-0,760;KIT;;-15,41;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4922299814;1;14/11/2017;-5;PAC;P01182D386;-61,66;;0000117962;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922296047;1;13/11/2017;-0,593;KIT;;-12,02;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4922220707;42;13/11/2017;17;PAC;;0,00;5500000029;0000118307;F53935713134
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922216693;1;12/11/2017;-0,155;KIT;;-3,14;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922181404;1;11/11/2017;-0,570;KIT;;-11,56;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922099818;1;10/11/2017;-0,608;KIT;;-12,33;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4922015306;1;10/11/2017;-10;PAC;P01181D386;-123,32;;0000118307;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922012311;1;09/11/2017;-0,003;KIT;;-0,06;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4922012340;1;09/11/2017;-0,675;KIT;;-13,69;;0000098960;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4921927607;3;09/11/2017;-1;KIT;P01031D386;-83,49;;0000103895;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921931252;1;09/11/2017;-3;PAC;P01041D386;-37,00;;0000117962;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921924655;1;08/11/2017;-0,653;KIT;;-13,24;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921842961;1;08/11/2017;-5;PAC;P01181D386;-61,66;;0000117962;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921845392;1;08/11/2017;-4;PAC;P01181D386;-49,33;;0000116169;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921839903;1;07/11/2017;-0,645;KIT;;-13,08;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921758908;1;06/11/2017;-0,495;KIT;;-10,04;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921700215;1;05/11/2017;-0,175;KIT;;-3,55;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921654104;1;04/11/2017;-0,545;KIT;;-11,05;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921575079;1;03/11/2017;-0,625;KIT;;-12,67;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921495641;1;03/11/2017;-10;PAC;P01181D386;-123,32;;0000117962;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921497125;1;02/11/2017;-0,363;KIT;;-7,36;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4921313832;36;01/11/2017;3;KIT;;0,00;5500000029;0000098960;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4921313832;39;01/11/2017;2;KIT;;0,00;5500000029;0000106526;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4921349939;78;01/11/2017;8;KIT;;0,00;5300055748;0000106526;F41064151191
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921435355;1;01/11/2017;-0,840;KIT;;-17,03;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921319395;2;01/11/2017;-10;PAC;P01182D386;-123,32;;0000117962;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4921313775;501;01/11/2017;44;PAC;;0,00;5500000029;0000118307;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4921313775;495;01/11/2017;4;PAC;;0,00;5500000029;0000116169;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4921313775;498;01/11/2017;33;PAC;;0,00;5500000029;0000117962;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921351167;1;31/10/2017;-0,735;KIT;;-17,90;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921279090;1;31/10/2017;-5;PAC;P01181D386;-64,17;;0000116169;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921275084;1;30/10/2017;-0,555;KIT;;-13,52;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921209428;1;29/10/2017;-0,153;KIT;;-3,73;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921158596;1;29/10/2017;-1;PAC;P01182D386;-12,83;;0000116169;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4921158594;2;29/10/2017;-5;PAC;P01182D386;-64,17;;0000116169;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921155659;1;28/10/2017;-0,620;KIT;;-15,10;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4921077065;1;27/10/2017;-0,725;KIT;;-17,66;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4920993984;27;27/10/2017;6;KIT;;0,00;5300055363;0000098960;F53935713134
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4920996087;1;27/10/2017;-5;PAC;P01181D386;-64,17;;0000116169;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920990752;1;26/10/2017;-0,003;KIT;;-0,09;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920990834;1;26/10/2017;-0,768;KIT;;-23,89;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4920905289;3;26/10/2017;16;PAC;;0,00;5500000029;0000116169;F53935713134
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920900782;1;25/10/2017;-0,765;KIT;;-23,80;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920817188;1;24/10/2017;-0,723;KIT;;-22,49;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920714252;1;23/10/2017;-0,718;KIT;;-22,34;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920672852;1;22/10/2017;-0,245;KIT;;-7,62;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920595047;1;21/10/2017;-0,693;KIT;;-21,56;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920515483;1;20/10/2017;-0,003;KIT;;-0,09;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920515496;1;20/10/2017;-0,910;KIT;;-28,31;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920425595;1;19/10/2017;-0,873;KIT;;-27,16;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920337998;1;18/10/2017;-1,278;KIT;;-39,76;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4920253079;3;18/10/2017;-7;PAC;P01181D386;-84,99;;0000109708;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4920253079;4;18/10/2017;-7;PAC;P01181D386;-84,99;;0000114232;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4920253079;2;18/10/2017;-7;PAC;P01181D386;-84,99;;0000107589;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4920253079;1;18/10/2017;-4;PAC;P01181D386;-48,56;;0000106042;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920248251;1;17/10/2017;-0,003;KIT;;-0,09;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920248282;1;17/10/2017;-0,855;KIT;;-26,60;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4920177068;1;17/10/2017;-14;PAC;P01181D386;-169,98;;0000114232;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4920176348;111;17/10/2017;6;PAC;;0,00;5500000029;0000114232;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920171202;1;16/10/2017;-0,525;KIT;;-16,33;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920105853;1;15/10/2017;-0,193;KIT;;-6,00;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4920060827;1;14/10/2017;-0,753;KIT;;-23,43;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919985030;1;13/10/2017;-0,703;KIT;;-21,87;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4919933458;1;13/10/2017;-32;PAC;P01181D386;-389,08;;0000114232;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4919933454;1;13/10/2017;-2;PAC;P01181D386;-24,32;;0000113718;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4919933448;1;13/10/2017;-17;PAC;P01181D386;-206,70;;0000107589;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919926848;1;12/10/2017;-0,708;KIT;;-22,03;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919851702;1;11/10/2017;-1,040;KIT;;-32,36;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919851680;1;11/10/2017;-0,003;KIT;;-0,09;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4919767178;1;11/10/2017;-1;PAC;P01181D386;-12,16;;0000114232;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919763080;1;10/10/2017;-0,003;KIT;;-0,09;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919763099;1;10/10/2017;-0,818;KIT;;-25,45;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4919686898;234;10/10/2017;2;PAC;;0,00;5500000029;0000114232;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919682324;1;09/10/2017;-0,543;KIT;;-16,89;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919624660;1;08/10/2017;-0,660;KIT;;-20,53;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919553287;1;07/10/2017;-0,445;KIT;;-13,84;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919553273;1;07/10/2017;-0,003;KIT;;-0,09;;0000098960;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4919481649;1;06/10/2017;-0,965;KIT;;-30,02;;0000098960;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4919395931;2;06/10/2017;-10;PAC;P01181D386;-121,62;;0000107589;F92465544187
