Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10014136;SOL A-LYTE PADR A 2X1,5L SIEMENS;14,000;14,000;0,000;UN;1.387,50;19.425,00;4,000;0,000;ZROH;PD;001;14,7;50,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;6,000;8,000;12,000;10,000;15,000;14,000;13,000;@3J@;1017228497;10;;22/01/2020;20/01/2020;3,000;0,000;;4.162,50;47,000;4600003697;5840;1.387,50;1.900,00;;7,000;16,000;1,000;21,000;20,000;6,000;11,000;13,000;14,000;19,000;11,000;10,000;4500313098;18/12/2019;;2,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;6;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099304;
;DA04;;10014136;SOL A-LYTE PADR A 2X1,5L SIEMENS;14,000;14,000;0,000;UN;1.387,50;19.425,00;4,000;0,000;ZROH;PD;001;14,7;50,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;6,000;8,000;12,000;10,000;15,000;14,000;13,000;@3J@;1017228498;10;;29/01/2020;27/01/2020;2,000;0,000;;2.775,00;47,000;4600003697;5840;1.387,50;1.900,00;;7,000;16,000;1,000;21,000;20,000;6,000;11,000;13,000;14,000;19,000;11,000;10,000;4500313098;18/12/2019;;2,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;6;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099304;
;DA04;;10014136;SOL A-LYTE PADR A 2X1,5L SIEMENS;14,000;14,000;0,000;UN;1.387,50;19.425,00;4,000;0,000;ZROH;PD;001;14,7;50,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;6,000;8,000;12,000;10,000;15,000;14,000;13,000;@3J@;1017228499;10;;05/02/2020;03/02/2020;3,000;0,000;;4.162,50;47,000;4600003697;5840;1.387,50;1.900,00;;7,000;16,000;1,000;21,000;20,000;6,000;11,000;13,000;14,000;19,000;11,000;10,000;4500313098;18/12/2019;;2,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;6;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099304;
;DA04;;10014136;SOL A-LYTE PADR A 2X1,5L SIEMENS;14,000;14,000;0,000;UN;1.387,50;19.425,00;4,000;0,000;ZROH;PD;001;14,7;50,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;6,000;8,000;12,000;10,000;15,000;14,000;13,000;@3J@;1017228500;10;;12/02/2020;10/02/2020;2,000;0,000;;2.775,00;47,000;4600003697;5840;1.387,50;1.900,00;;7,000;16,000;1,000;21,000;20,000;6,000;11,000;13,000;14,000;19,000;11,000;10,000;4500313098;18/12/2019;;2,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;6;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099304;
;D969;;10014136;SOL A-LYTE PADR A 2X1,5L SIEMENS;0,000;0,000;0,000;UN;154,17;0,00;1,440;0,000;ZROH;VV;005;0,0;17,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;6,000;5,333;11,667;10,000;15,401;13,868;13,868;@3J@;;0;;;;0,000;0,000;;0,00;72,000;;0;0,00;0,00;;7,000;14,000;1,000;21,000;20,000;6,000;11,000;13,000;14,000;19,000;11,000;10,000;5500001368;16/12/2019;31/12/9999;2,000;5500001368;17/12/2019;31/12/9999;1,000;5500001368;19/12/2019;31/12/9999;1,000;;;;329;390;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099304;
;D969;;10014137;SOL A-LYTE IMT PADR B 2X125ML SIEMENS;0,000;0,000;0,000;UN;364,29;0,00;1,804;0,000;ZROH;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;8,000;6,683;14,621;12,532;15,665;12,532;12,532;@3J@;;0;;;;0,000;0,000;;0,00;74,000;;0;0,00;0,00;;14,000;14,000;4,000;30,000;0,000;10,000;6,000;14,000;11,000;20,000;9,000;9,000;5500001368;16/12/2019;31/12/9999;3,000;5500001368;17/12/2019;31/12/9999;1,000;5500001368;19/12/2019;31/12/9999;1,000;;;;329;336;@08@;0,000;0;@0A@;1,000;2,0;@08@;0,000;00;LIBERADO;11099306;
;DA04;;10014137;SOL A-LYTE IMT PADR B 2X125ML SIEMENS;20,000;16,000;4,000;UN;850,00;17.000,00;4,930;0,000;ZROH;PD;001;19,7;43,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;5,000;10,000;14,000;13,000;15,000;13,000;12,000;@3J@;1017228607;10;;22/01/2020;20/01/2020;2,000;0,000;;1.700,00;44,000;4600003697;5850;850,00;1.900,00;;10,000;16,000;4,000;30,000;0,000;10,000;6,000;14,000;11,000;20,000;9,000;9,000;4500313098;18/12/2019;;1,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;2;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099306;
;DA04;;10014137;SOL A-LYTE IMT PADR B 2X125ML SIEMENS;20,000;16,000;4,000;UN;850,00;17.000,00;4,930;0,000;ZROH;PD;001;19,7;43,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;5,000;10,000;14,000;13,000;15,000;13,000;12,000;@3J@;1017228608;10;;29/01/2020;27/01/2020;3,000;0,000;;2.550,00;44,000;4600003697;5850;850,00;1.900,00;;10,000;16,000;4,000;30,000;0,000;10,000;6,000;14,000;11,000;20,000;9,000;9,000;4500313098;18/12/2019;;1,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;2;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099306;
;DA04;;10014137;SOL A-LYTE IMT PADR B 2X125ML SIEMENS;20,000;16,000;4,000;UN;850,00;17.000,00;4,930;0,000;ZROH;PD;001;19,7;43,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;5,000;10,000;14,000;13,000;15,000;13,000;12,000;@3J@;1017228609;10;;05/02/2020;03/02/2020;4,000;0,000;;3.400,00;44,000;4600003697;5850;850,00;1.900,00;;10,000;16,000;4,000;30,000;0,000;10,000;6,000;14,000;11,000;20,000;9,000;9,000;4500313098;18/12/2019;;1,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;2;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099306;
;DA04;;10014137;SOL A-LYTE IMT PADR B 2X125ML SIEMENS;20,000;16,000;4,000;UN;850,00;17.000,00;4,930;0,000;ZROH;PD;001;19,7;43,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;5,000;10,000;14,000;13,000;15,000;13,000;12,000;@3J@;1017228610;10;;12/02/2020;10/02/2020;3,000;0,000;;2.550,00;44,000;4600003697;5850;850,00;1.900,00;;10,000;16,000;4,000;30,000;0,000;10,000;6,000;14,000;11,000;20,000;9,000;9,000;4500313098;18/12/2019;;1,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;1,000;008;;;1;2;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099306;
;DA04;;10014138;SOL WATER BATH ADDITIV 4X18ML SIEMENS;2,000;2,000;0,000;UN;577,12;1.154,23;0,400;0,000;ZROH;PD;001;20,0;125,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;3,000;1,000;1,000;1,000;1,000;1,000;1,000;@3J@;1017228693;10;;12/02/2020;;1,000;0,000;;726,25;3,000;4600003697;5860;726,25;1.900,00;;0,000;1,000;0,000;1,000;0,000;0,000;2,000;2,000;0,000;0,000;2,000;0,000;4500311261;12/12/2019;;1,000;4500315774;08/01/2020;;1,000;4500315765;15/01/2020;;1,000;008;;;26;22;@08@;0,000;0;@0A@;2,000;50,0;@08@;0,000;00;LIBERADO;11099308;
;D969;;10014138;SOL WATER BATH ADDITIV 4X18ML SIEMENS;0,000;0,000;0,000;UN;80,70;0,00;0,112;0,000;ZROH;VV;005;0,0;36,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,357;0,779;1,000;1,250;1,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;5,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;0,000;0,000;2,000;2,000;0,000;0,000;2,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;329;387;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099308;
;D969;;10014139;DILUENT ANTI TIREOGLOBULIN 2X5ML SIEMENS;0,000;0,000;0,000;UN;122,91;0,00;0,512;0,000;ZROH;VV;005;0,0;16,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;1,896;4,149;3,556;4,445;3,556;3,556;@3J@;;0;;;;0,000;0,000;;0,00;22,000;;0;0,00;0,00;;0,000;0,000;5,000;0,000;1,000;4,000;1,000;1,000;0,000;4,000;4,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;5500001368;18/12/2019;31/12/9999;1,000;;;;0,000;;;;329;426;@08@;0,000;0;@0A@;1,000;8,0;@08@;0,000;00;LIBERADO;10995463;
;DA04;;10014139;DILUENT ANTI TIREOGLOBULIN 2X5ML SIEMENS;14,000;14,000;0,000;UN;122,91;1.720,74;1,470;0,000;ZROH;PD;001;63,0;95,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;3,000;4,000;4,000;4,000;4,000;3,000;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;0,000;2,000;5,000;0,000;1,000;4,000;1,000;1,000;0,000;5,000;4,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;21;62;@0A@;5,586;38;@08@;0,000;0,0;;0,000;00;LIBERADO;10995463;
;DA04;;10014140;DILUENT ESTRADIOL IMM2000 1x25ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10387063;
;D969;;10014140;DILUENT ESTRADIOL IMM2000 1x25ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10387063;
;D969;;10014141;CTR NT PROT SL NIV H 3X1ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446086;
;DA04;;10014141;CTR NT PROT SL NIV H 3X1ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446086;
;D969;;10014142;CTR TAMPA EVAPORAC 2,5ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446534;
;DA04;;10014142;CTR TAMPA EVAPORAC 2,5ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446534;
;DA04;;10014143;RGT TAMPA EVAPORAC 5ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446535;
;D969;;10014143;RGT TAMPA EVAPORAC 5ML SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446535;
;DA04;;10014144;CUBETA N SEGMENTADA SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446539;
;D969;;10014144;CUBETA N SEGMENTADA SIEMENS;0,000;0,000;0,000;UN;0,01;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10446539;
;DA04;;10014145;SOL ANCILLARY PROB WASH1 2X25ML  SIEMENS;81,000;71,000;0,000;UN;37,50;3.037,13;76,200;0,000;ZROH;PD;001;5,0;54,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;203,000;102,000;151,000;128,000;162,000;125,000;123,000;@3J@;1017228716;10;;22/01/2020;20/01/2020;32,000;0,000;;1.142,72;441,000;4600003697;5890;35,71;1.900,00;;10,000;51,000;32,000;110,000;130,000;107,000;124,000;98,000;115,000;161,000;154,000;90,000;4500311250;10/12/2019;;21,000;4500311270;10/12/2019;;110,000;4500313098;18/12/2019;;13,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;10,000;00;LIBERADO;10995458;
;DA04;;10014145;SOL ANCILLARY PROB WASH1 2X25ML  SIEMENS;81,000;71,000;0,000;UN;37,50;3.037,13;76,200;0,000;ZROH;PD;001;5,0;54,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;203,000;102,000;151,000;128,000;162,000;125,000;123,000;@3J@;1017228717;10;;29/01/2020;27/01/2020;28,000;0,000;;999,88;441,000;4600003697;5890;35,71;1.900,00;;10,000;51,000;32,000;110,000;130,000;107,000;124,000;98,000;115,000;161,000;154,000;90,000;4500311250;10/12/2019;;21,000;4500311270;10/12/2019;;110,000;4500313098;18/12/2019;;13,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;10,000;00;LIBERADO;10995458;
;DA04;;10014145;SOL ANCILLARY PROB WASH1 2X25ML  SIEMENS;81,000;71,000;0,000;UN;37,50;3.037,13;76,200;0,000;ZROH;PD;001;5,0;54,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;203,000;102,000;151,000;128,000;162,000;125,000;123,000;@3J@;1017228718;10;;05/02/2020;03/02/2020;33,000;0,000;;1.178,43;441,000;4600003697;5890;35,71;1.900,00;;10,000;51,000;32,000;110,000;130,000;107,000;124,000;98,000;115,000;161,000;154,000;90,000;4500311250;10/12/2019;;21,000;4500311270;10/12/2019;;110,000;4500313098;18/12/2019;;13,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;10,000;00;LIBERADO;10995458;
;DA04;;10014145;SOL ANCILLARY PROB WASH1 2X25ML  SIEMENS;81,000;71,000;0,000;UN;37,50;3.037,13;76,200;0,000;ZROH;PD;001;5,0;54,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;203,000;102,000;151,000;128,000;162,000;125,000;123,000;@3J@;1017228719;10;;12/02/2020;10/02/2020;32,000;0,000;;1.142,72;441,000;4600003697;5890;35,71;1.900,00;;10,000;51,000;32,000;110,000;130,000;107,000;124,000;98,000;115,000;161,000;154,000;90,000;4500311250;10/12/2019;;21,000;4500311270;10/12/2019;;110,000;4500313098;18/12/2019;;13,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;10,000;00;LIBERADO;10995458;
;D969;;10014145;SOL ANCILLARY PROB WASH1 2X25ML  SIEMENS;0,000;0,000;0,000;UN;37,50;0,00;18,452;0,000;ZROH;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;81,000;66,667;150,085;129,252;161,565;129,252;129,252;@3J@;;0;;;;0,000;0,000;;0,00;769,000;;0;0,00;0,00;;15,000;51,000;32,000;110,000;130,000;107,000;124,000;98,000;115,000;161,000;154,000;90,000;5500001368;16/12/2019;31/12/9999;25,000;5300126144;17/12/2019;;10,000;5500001368;17/12/2019;31/12/9999;6,000;;;;336;342;@08@;0,000;0;@0A@;16,000;3,0;@08@;0,000;00;LIBERADO;10995458;
;DA04;;10014146;RGT AUXIL T3 T4 VB12 ANC 2X25ML SIEMENS;46,000;46,000;0,000;UN;32,49;1.494,55;29,805;0,000;ZROH;PD;001;10,5;56,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;66,000;34,000;61,000;54,000;66,000;52,000;51,000;@3J@;1017229181;10;;22/01/2020;;13,000;0,000;;422,37;184,000;4600003697;5900;32,49;1.900,00;;0,000;5,000;12,000;10,000;42,000;39,000;50,000;64,000;51,000;57,000;63,000;33,000;4500311270;10/12/2019;;39,000;4500313098;18/12/2019;;5,000;4500313166;15/01/2020;;14,000;002;;;5;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995682;
;DA04;;10014146;RGT AUXIL T3 T4 VB12 ANC 2X25ML SIEMENS;46,000;46,000;0,000;UN;32,49;1.494,55;29,805;0,000;ZROH;PD;001;10,5;56,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;66,000;34,000;61,000;54,000;66,000;52,000;51,000;@3J@;1017229182;10;;29/01/2020;;12,000;0,000;;389,88;184,000;4600003697;5900;32,49;1.900,00;;0,000;5,000;12,000;10,000;42,000;39,000;50,000;64,000;51,000;57,000;63,000;33,000;4500311270;10/12/2019;;39,000;4500313098;18/12/2019;;5,000;4500313166;15/01/2020;;14,000;002;;;5;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995682;
;DA04;;10014146;RGT AUXIL T3 T4 VB12 ANC 2X25ML SIEMENS;46,000;46,000;0,000;UN;32,49;1.494,55;29,805;0,000;ZROH;PD;001;10,5;56,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;66,000;34,000;61,000;54,000;66,000;52,000;51,000;@3J@;1017229183;10;;05/02/2020;;14,000;0,000;;454,86;184,000;4600003697;5900;32,49;1.900,00;;0,000;5,000;12,000;10,000;42,000;39,000;50,000;64,000;51,000;57,000;63,000;33,000;4500311270;10/12/2019;;39,000;4500313098;18/12/2019;;5,000;4500313166;15/01/2020;;14,000;002;;;5;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995682;
